datetime,temp,press,alt
2019-05-22 15:38:25.688193,34.0,1006.0,33.28
2019-05-22 15:38:25.928118,34.0,1006.0,33.28
2019-05-22 15:38:26.167863,34.0,1006.0,33.11
2019-05-22 15:38:26.407656,34.1,1006.0,32.77
2019-05-22 15:38:26.647633,34.0,1006.0,32.86
2019-05-22 15:38:26.887569,34.0,1006.0,33.11
2019-05-22 15:38:27.127505,34.1,1006.0,33.36
2019-05-22 15:38:27.367554,34.0,1006.0,33.53
2019-05-22 15:38:27.608427,33.9,1006.0,33.78
2019-05-22 15:38:27.848133,34.0,1006.0,33.78
2019-05-22 15:38:28.087999,34.0,1006.0,33.61
2019-05-22 15:38:28.327661,34.0,1006.0,33.53
2019-05-22 15:38:28.567385,34.0,1006.0,33.95
2019-05-22 15:38:28.807194,34.0,1006.0,33.95
2019-05-22 15:38:29.046885,34.0,1006.0,33.78
2019-05-22 15:38:29.286578,34.0,1006.0,34.28
2019-05-22 15:38:29.526208,34.0,1006.0,34.2
2019-05-22 15:38:29.765856,34.0,1006.0,33.86
2019-05-22 15:38:30.005520,34.0,1006.0,34.03
2019-05-22 15:38:30.245217,34.0,1006.0,33.28
2019-05-22 15:38:30.484881,34.0,1006.0,34.45
2019-05-22 15:38:30.724581,34.0,1006.0,34.03
2019-05-22 15:38:30.964288,34.0,1006.0,34.03
2019-05-22 15:38:31.203961,34.0,1006.0,34.03
2019-05-22 15:38:31.443688,34.0,1006.0,34.03
2019-05-22 15:38:31.683493,34.0,1006.0,34.45
2019-05-22 15:38:31.923217,34.0,1006.0,34.62
2019-05-22 15:38:32.162958,34.0,1006.0,34.28
2019-05-22 15:38:32.402630,34.0,1006.0,33.95
2019-05-22 15:38:32.642249,34.0,1006.0,35.2
2019-05-22 15:38:32.881947,34.0,1006.0,34.45
2019-05-22 15:38:33.121637,34.0,1006.0,34.7
2019-05-22 15:38:33.361283,34.0,1006.0,34.45
2019-05-22 15:38:33.601022,33.9,1006.0,35.71
2019-05-22 15:38:33.840706,34.0,1006.0,35.2
2019-05-22 15:38:34.080633,34.0,1006.0,34.7
2019-05-22 15:38:34.320336,33.9,1006.0,35.62
2019-05-22 15:38:34.559994,34.0,1006.0,34.87
2019-05-22 15:38:34.799671,34.0,1006.0,34.95
2019-05-22 15:38:35.039354,34.0,1006.0,34.45
2019-05-22 15:38:35.279053,34.0,1006.0,34.45
2019-05-22 15:38:35.518779,34.0,1006.0,34.45
2019-05-22 15:38:35.758468,34.0,1006.0,34.7
2019-05-22 15:38:35.998176,34.0,1006.0,34.95
2019-05-22 15:38:36.237820,34.0,1006.0,34.95
2019-05-22 15:38:36.477459,34.0,1006.0,34.2
2019-05-22 15:38:36.717252,34.0,1006.0,34.7
2019-05-22 15:38:36.956935,34.0,1006.0,35.12
2019-05-22 15:38:37.196645,34.0,1006.0,35.12
2019-05-22 15:38:37.436294,34.0,1006.0,35.2
2019-05-22 15:38:37.675963,33.9,1006.0,34.45
2019-05-22 15:38:37.915650,34.0,1006.0,34.03
2019-05-22 15:38:38.155374,34.1,1006.0,34.28
2019-05-22 15:38:38.395126,34.0,1006.0,34.53
2019-05-22 15:38:38.634797,34.0,1006.0,33.95
2019-05-22 15:38:38.874485,34.1,1006.0,35.2
2019-05-22 15:38:39.114208,34.1,1006.0,35.2
2019-05-22 15:38:39.353840,34.0,1006.0,35.12
2019-05-22 15:38:39.593505,33.8,1006.0,36.79
2019-05-22 15:38:39.833594,34.0,1006.0,35.12
2019-05-22 15:38:40.073509,34.0,1006.0,35.71
2019-05-22 15:38:40.313252,34.0,1006.0,34.87
2019-05-22 15:38:40.553137,34.0,1006.0,35.2
2019-05-22 15:38:40.792803,34.0,1006.0,35.62
2019-05-22 15:38:41.032509,34.0,1006.0,35.45
2019-05-22 15:38:41.272221,34.0,1006.0,36.12
2019-05-22 15:38:41.511899,33.9,1006.0,35.62
2019-05-22 15:38:41.751587,34.0,1006.0,35.2
2019-05-22 15:38:41.991320,34.0,1006.0,34.87
2019-05-22 15:38:42.231078,34.1,1006.0,34.78
2019-05-22 15:38:42.471060,34.0,1006.0,34.2
2019-05-22 15:38:42.711046,34.1,1006.0,34.7
2019-05-22 15:38:42.951078,34.0,1006.0,34.95
2019-05-22 15:38:43.191124,34.0,1006.0,35.62
2019-05-22 15:38:43.431095,34.0,1006.0,34.7
2019-05-22 15:38:43.671057,34.0,1006.0,34.53
2019-05-22 15:38:43.910996,34.1,1006.0,34.7
2019-05-22 15:38:44.150986,34.0,1006.0,34.53
2019-05-22 15:38:44.391001,34.1,1006.0,34.87
2019-05-22 15:38:44.631061,34.1,1006.0,35.37
2019-05-22 15:38:44.871055,34.0,1006.0,35.12
2019-05-22 15:38:45.110901,34.0,1006.0,35.37
2019-05-22 15:38:45.350993,34.0,1006.0,36.12
2019-05-22 15:38:45.590904,34.0,1006.0,34.95
2019-05-22 15:38:45.831009,34.0,1006.0,34.87
2019-05-22 15:38:46.071180,34.0,1006.0,35.12
2019-05-22 15:38:46.311111,34.0,1006.0,35.45
2019-05-22 15:38:46.551096,34.0,1006.0,35.62
2019-05-22 15:38:46.791112,34.0,1006.0,35.45
2019-05-22 15:38:47.031155,34.0,1006.0,35.12
2019-05-22 15:38:47.271105,34.0,1006.0,35.87
2019-05-22 15:38:47.511088,34.0,1006.0,34.2
2019-05-22 15:38:47.751106,33.8,1006.0,35.87
2019-05-22 15:38:47.991122,34.0,1006.0,35.37
2019-05-22 15:38:48.231120,34.0,1006.0,34.53
2019-05-22 15:38:48.471976,33.8,1006.0,36.04
2019-05-22 15:38:48.711666,34.1,1006.0,34.2
2019-05-22 15:38:48.951390,34.0,1006.0,35.37
2019-05-22 15:38:49.191087,34.0,1006.0,34.62
2019-05-22 15:38:49.430755,34.1,1006.0,34.95
2019-05-22 15:38:49.670757,34.1,1006.0,34.78
2019-05-22 15:38:49.910423,34.1,1006.0,35.45
2019-05-22 15:38:50.150072,34.0,1006.0,35.37
2019-05-22 15:38:50.389963,34.0,1006.0,35.2
2019-05-22 15:38:50.629616,34.1,1006.0,34.45
2019-05-22 15:38:50.868475,34.1,1006.0,35.37
2019-05-22 15:38:51.107336,34.1,1006.0,34.7
2019-05-22 15:38:51.346689,34.1,1006.0,36.21
2019-05-22 15:38:51.586410,34.0,1006.0,34.95
2019-05-22 15:38:51.826073,34.1,1006.0,35.2
2019-05-22 15:38:52.065756,34.1,1006.0,35.71
2019-05-22 15:38:52.305465,34.1,1006.0,35.87
2019-05-22 15:38:52.545171,34.1,1006.0,35.37
2019-05-22 15:38:52.784959,34.1,1006.0,36.21
2019-05-22 15:38:53.024708,34.1,1006.0,35.2
2019-05-22 15:38:53.264472,34.1,1006.0,36.46
2019-05-22 15:38:53.505142,34.1,1006.0,34.2
2019-05-22 15:38:53.745568,34.1,1006.0,35.71
2019-05-22 15:38:53.984636,34.1,1006.0,34.78
2019-05-22 15:38:54.223512,34.1,1006.0,34.78
2019-05-22 15:38:54.462376,34.1,1006.0,34.95
2019-05-22 15:38:54.701950,34.1,1006.0,34.7
2019-05-22 15:38:54.941682,34.1,1006.0,34.28
2019-05-22 15:38:55.181381,34.1,1006.0,34.78
2019-05-22 15:38:55.421061,34.0,1006.0,35.87
2019-05-22 15:38:55.660708,34.1,1006.0,36.88
2019-05-22 15:38:55.900496,34.1,1006.0,35.37
2019-05-22 15:38:56.140240,34.1,1006.0,35.71
2019-05-22 15:38:56.379875,34.1,1006.0,35.03
2019-05-22 15:38:56.619563,34.1,1006.0,34.95
2019-05-22 15:38:56.859241,34.2,1006.0,34.28
2019-05-22 15:38:57.098877,34.2,1006.0,34.53
2019-05-22 15:38:57.338517,34.2,1006.0,35.2
2019-05-22 15:38:57.578176,34.2,1006.0,34.45
2019-05-22 15:38:57.817890,34.2,1006.0,35.71
2019-05-22 15:38:58.057575,34.2,1006.0,35.2
2019-05-22 15:38:58.297324,34.2,1006.0,35.45
2019-05-22 15:38:58.537100,34.2,1006.0,35.45
2019-05-22 15:38:58.776905,34.2,1006.0,35.96
2019-05-22 15:38:59.016669,34.2,1006.0,35.87
2019-05-22 15:38:59.256392,34.2,1006.0,35.45
2019-05-22 15:38:59.496101,34.2,1006.0,34.78
2019-05-22 15:38:59.735887,34.2,1006.0,36.71
2019-05-22 15:38:59.975570,34.2,1006.0,36.38
2019-05-22 15:39:00.215413,34.2,1006.0,35.54
2019-05-22 15:39:00.455169,34.2,1006.0,35.96
2019-05-22 15:39:00.695142,34.2,1006.0,36.38
2019-05-22 15:39:00.935119,34.2,1006.0,36.21
2019-05-22 15:39:01.175197,34.2,1006.0,36.63
2019-05-22 15:39:01.414844,34.2,1006.0,35.71
2019-05-22 15:39:01.654438,34.2,1006.0,35.96
2019-05-22 15:39:01.894739,34.2,1006.0,35.45
2019-05-22 15:39:02.133824,34.2,1006.0,35.96
2019-05-22 15:39:02.372646,34.2,1006.0,35.96
2019-05-22 15:39:02.611718,34.2,1006.0,36.12
2019-05-22 15:39:02.851559,34.2,1006.0,35.71
2019-05-22 15:39:03.091296,34.2,1006.0,35.96
2019-05-22 15:39:03.331031,34.2,1006.0,36.38
2019-05-22 15:39:03.570683,34.1,1006.0,36.12
2019-05-22 15:39:03.810333,34.2,1006.0,35.2
2019-05-22 15:39:04.050008,34.2,1006.0,34.7
2019-05-22 15:39:04.289666,34.2,1006.0,35.2
2019-05-22 15:39:04.529388,34.2,1006.0,36.12
2019-05-22 15:39:04.769254,34.2,1006.0,35.45
2019-05-22 15:39:05.013907,34.2,1006.0,35.54
2019-05-22 15:39:05.252721,34.2,1006.0,35.45
2019-05-22 15:39:05.491742,34.2,1006.0,35.03
2019-05-22 15:39:05.731199,34.2,1006.0,34.78
2019-05-22 15:39:05.970833,34.2,1006.0,35.29
2019-05-22 15:39:06.210502,34.1,1006.0,35.2
2019-05-22 15:39:06.450265,34.2,1006.0,34.45
2019-05-22 15:39:06.689948,34.1,1006.0,34.78
2019-05-22 15:39:06.929631,34.1,1006.0,35.2
2019-05-22 15:39:07.169302,34.2,1006.0,36.12
2019-05-22 15:39:07.408960,34.2,1006.0,34.95
2019-05-22 15:39:07.648670,34.2,1006.0,33.86
2019-05-22 15:39:07.888323,34.2,1006.0,34.95
2019-05-22 15:39:08.127951,34.2,1006.0,34.78
2019-05-22 15:39:08.367626,34.2,1006.0,34.7
2019-05-22 15:39:08.607597,34.2,1006.0,34.7
2019-05-22 15:39:08.847335,34.2,1006.0,35.2
2019-05-22 15:39:09.086965,34.0,1006.0,37.13
2019-05-22 15:39:09.326774,34.1,1006.0,36.71
2019-05-22 15:39:09.566388,34.2,1006.0,35.62
2019-05-22 15:39:09.805974,34.2,1006.0,35.62
2019-05-22 15:39:10.045572,34.1,1006.0,36.38
2019-05-22 15:39:10.285276,34.0,1006.0,36.21
2019-05-22 15:39:10.525239,34.1,1006.0,36.46
2019-05-22 15:39:10.764936,34.1,1006.0,35.87
2019-05-22 15:39:11.005615,34.1,1006.0,36.12
2019-05-22 15:39:11.245321,34.1,1006.0,36.12
2019-05-22 15:39:11.485045,34.1,1006.0,36.12
2019-05-22 15:39:11.724703,34.1,1006.0,36.21
2019-05-22 15:39:11.964391,34.2,1006.0,36.46
2019-05-22 15:39:12.204005,34.1,1006.0,36.96
2019-05-22 15:39:12.443660,34.1,1006.0,36.46
2019-05-22 15:39:12.683314,34.1,1006.0,37.21
2019-05-22 15:39:12.922958,34.1,1006.0,35.96
2019-05-22 15:39:13.162598,34.2,1006.0,36.38
2019-05-22 15:39:13.402227,34.1,1006.0,36.96
2019-05-22 15:39:13.642003,34.2,1006.0,36.38
2019-05-22 15:39:13.881631,34.2,1006.0,36.96
2019-05-22 15:39:14.121251,34.2,1006.0,36.96
2019-05-22 15:39:14.360818,34.2,1006.0,37.21
2019-05-22 15:39:14.600688,34.2,1006.0,36.96
2019-05-22 15:39:14.840400,34.2,1006.0,36.63
2019-05-22 15:39:15.080098,34.2,1006.0,36.63
2019-05-22 15:39:15.319863,34.2,1006.0,36.96
2019-05-22 15:39:15.559528,34.2,1006.0,36.46
2019-05-22 15:39:15.799286,34.2,1006.0,36.63
2019-05-22 15:39:16.038906,34.2,1006.0,36.88
2019-05-22 15:39:16.278550,34.1,1006.0,38.13
2019-05-22 15:39:16.518242,34.2,1006.0,36.46
2019-05-22 15:39:16.757877,34.2,1006.0,36.71
2019-05-22 15:39:16.997494,34.2,1006.0,36.96
2019-05-22 15:39:17.237116,34.2,1006.0,36.63
2019-05-22 15:39:17.476738,34.2,1006.0,36.21
2019-05-22 15:39:17.716393,34.2,1006.0,36.96
2019-05-22 15:39:17.956016,34.2,1006.0,37.21
2019-05-22 15:39:18.195671,34.2,1006.0,37.88
2019-05-22 15:39:18.435295,34.2,1006.0,36.96
2019-05-22 15:39:18.674955,34.2,1006.0,36.96
2019-05-22 15:39:18.914604,34.2,1006.0,36.88
2019-05-22 15:39:19.154217,34.2,1006.0,37.21
2019-05-22 15:39:19.393775,34.2,1006.0,37.72
2019-05-22 15:39:19.633475,34.2,1006.0,36.88
2019-05-22 15:39:19.873092,34.2,1006.0,37.21
2019-05-22 15:39:20.112713,34.3,1006.0,36.71
2019-05-22 15:39:20.352480,34.3,1006.0,36.96
2019-05-22 15:39:20.592319,34.3,1006.0,37.13
2019-05-22 15:39:20.831954,34.2,1006.0,36.88
2019-05-22 15:39:21.071550,34.3,1006.0,37.88
2019-05-22 15:39:21.311180,34.3,1006.0,36.71
2019-05-22 15:39:21.550755,34.3,1006.0,37.38
2019-05-22 15:39:21.790401,34.3,1006.0,37.63
2019-05-22 15:39:22.029981,34.2,1006.0,37.72
2019-05-22 15:39:22.269511,34.2,1006.0,36.96
2019-05-22 15:39:22.509074,34.3,1006.0,36.46
2019-05-22 15:39:22.748654,34.3,1006.0,37.38
2019-05-22 15:39:22.988225,34.3,1006.0,37.46
2019-05-22 15:39:23.227804,34.3,1006.0,36.96
2019-05-22 15:39:23.467353,34.3,1006.0,36.96
2019-05-22 15:39:23.712299,34.3,1006.0,36.71
2019-05-22 15:39:23.951636,34.3,1006.0,36.71
2019-05-22 15:39:24.190940,34.3,1006.0,37.88
2019-05-22 15:39:24.430142,34.3,1006.0,37.38
2019-05-22 15:39:24.669995,34.3,1006.0,37.38
2019-05-22 15:39:24.910537,34.3,1006.0,36.96
2019-05-22 15:39:25.150842,34.3,1006.0,36.88
2019-05-22 15:39:25.390687,34.3,1006.0,36.63
2019-05-22 15:39:25.630331,34.3,1006.0,36.96
2019-05-22 15:39:25.869903,34.3,1006.0,36.71
2019-05-22 15:39:26.109509,34.3,1006.0,36.88
2019-05-22 15:39:26.349082,34.4,1006.0,36.96
2019-05-22 15:39:26.588806,34.3,1006.0,36.96
2019-05-22 15:39:26.828372,34.4,1006.0,37.88
2019-05-22 15:39:27.067958,34.4,1006.0,36.54
2019-05-22 15:39:27.307572,34.3,1006.0,37.63
2019-05-22 15:39:27.547257,34.3,1006.0,38.22
2019-05-22 15:39:27.786857,34.3,1006.0,38.22
2019-05-22 15:39:28.026438,34.3,1006.0,37.63
2019-05-22 15:39:28.266041,34.3,1006.0,38.39
2019-05-22 15:39:28.505608,34.4,1006.0,38.47
2019-05-22 15:39:28.745522,34.3,1006.0,38.22
2019-05-22 15:39:28.985359,34.4,1006.0,37.97
2019-05-22 15:39:29.225194,34.3,1006.0,38.22
2019-05-22 15:39:29.465033,34.4,1005.0,37.97
2019-05-22 15:39:29.704906,34.4,1006.0,37.38
2019-05-22 15:39:29.944725,34.4,1006.0,37.72
2019-05-22 15:39:30.184902,34.4,1006.0,37.38
2019-05-22 15:39:30.424754,34.4,1006.0,36.71
2019-05-22 15:39:30.664448,34.4,1006.0,37.63
2019-05-22 15:39:30.904110,34.4,1006.0,37.38
2019-05-22 15:39:31.143900,34.4,1006.0,37.63
2019-05-22 15:39:31.383641,34.4,1006.0,37.38
2019-05-22 15:39:31.623445,34.4,1006.0,37.97
2019-05-22 15:39:31.863275,34.4,1006.0,37.46
2019-05-22 15:39:32.103107,34.4,1006.0,37.38
2019-05-22 15:39:32.342867,34.4,1006.0,37.72
2019-05-22 15:39:32.582520,34.4,1006.0,37.63
2019-05-22 15:39:32.822439,34.4,1006.0,37.05
2019-05-22 15:39:33.062270,34.4,1006.0,37.88
2019-05-22 15:39:33.301956,34.5,1006.0,37.88
2019-05-22 15:39:33.541776,34.4,1006.0,38.64
2019-05-22 15:39:33.782334,34.4,1006.0,38.13
2019-05-22 15:39:34.022031,34.1,1005.0,51.3
2019-05-22 15:39:34.261733,34.5,1006.0,37.63
2019-05-22 15:39:34.501281,34.4,1006.0,38.47
2019-05-22 15:39:34.740825,34.4,1005.0,38.47
2019-05-22 15:39:34.980843,34.4,1005.0,38.64
2019-05-22 15:39:35.220690,34.4,1005.0,38.39
2019-05-22 15:39:35.460626,34.4,1006.0,38.39
2019-05-22 15:39:35.700505,34.5,1006.0,37.97
2019-05-22 15:39:35.940649,34.5,1006.0,38.64
2019-05-22 15:39:36.180601,34.4,1006.0,48.86
2019-05-22 15:39:36.419774,34.5,1005.0,38.64
2019-05-22 15:39:36.658567,34.5,1005.0,38.89
2019-05-22 15:39:36.897422,34.4,1005.0,39.64
2019-05-22 15:39:37.136942,34.2,1005.0,41.15
2019-05-22 15:39:37.376732,34.5,1005.0,39.14
2019-05-22 15:39:37.616491,34.5,1005.0,38.97
2019-05-22 15:39:37.856354,34.5,1005.0,40.23
2019-05-22 15:39:38.096202,34.4,1006.0,39.14
2019-05-22 15:39:38.336065,34.5,1005.0,38.72
2019-05-22 15:39:38.575937,34.5,1005.0,39.22
2019-05-22 15:39:38.815814,34.5,1005.0,39.64
2019-05-22 15:39:39.055675,34.4,1005.0,39.39
2019-05-22 15:39:39.295528,34.4,1005.0,40.56
2019-05-22 15:39:39.535124,34.4,1005.0,40.06
2019-05-22 15:39:39.774723,34.4,1005.0,40.48
2019-05-22 15:39:40.014255,34.4,1005.0,40.82
2019-05-22 15:39:40.253856,34.4,1005.0,40.73
2019-05-22 15:39:40.496069,34.5,1005.0,40.56
2019-05-22 15:39:40.735660,34.4,1005.0,39.98
2019-05-22 15:39:40.975392,34.4,1005.0,40.48
2019-05-22 15:39:41.215002,34.4,1005.0,40.48
2019-05-22 15:39:41.454567,34.4,1005.0,40.56
2019-05-22 15:39:41.694152,34.4,1005.0,40.31
2019-05-22 15:39:41.933810,34.4,1005.0,41.07
2019-05-22 15:39:42.173805,34.5,1005.0,39.98
2019-05-22 15:39:42.413908,34.5,1005.0,40.31
2019-05-22 15:39:42.653564,34.5,1005.0,40.31
2019-05-22 15:39:42.893149,34.5,1005.0,40.23
2019-05-22 15:39:43.132074,34.5,1005.0,40.31
2019-05-22 15:39:43.370837,34.5,1005.0,40.06
2019-05-22 15:39:43.609643,34.5,1005.0,40.31
2019-05-22 15:39:43.849011,34.5,1005.0,40.23
2019-05-22 15:39:44.088901,34.5,1005.0,41.07
2019-05-22 15:39:44.328734,34.5,1005.0,40.23
2019-05-22 15:39:44.568501,34.5,1005.0,40.82
2019-05-22 15:39:44.808222,34.5,1005.0,40.73
2019-05-22 15:39:45.048065,34.5,1005.0,41.32
2019-05-22 15:39:45.288312,34.5,1005.0,40.73
2019-05-22 15:39:45.528199,34.5,1005.0,41.07
2019-05-22 15:39:45.768071,34.5,1005.0,41.74
2019-05-22 15:39:46.009632,34.5,1005.0,41.23
2019-05-22 15:39:46.249513,34.5,1005.0,41.99
2019-05-22 15:39:46.489546,34.5,1005.0,40.56
2019-05-22 15:39:46.729145,34.5,1005.0,41.57
2019-05-22 15:39:46.968846,34.5,1005.0,41.99
2019-05-22 15:39:47.208663,34.5,1005.0,42.41
2019-05-22 15:39:47.448542,34.5,1005.0,41.57
2019-05-22 15:39:47.688138,34.5,1005.0,41.32
2019-05-22 15:39:47.927863,34.5,1005.0,41.82
2019-05-22 15:39:48.167513,34.5,1005.0,41.99
2019-05-22 15:39:48.407088,34.5,1005.0,42.24
2019-05-22 15:39:48.646698,34.5,1005.0,42.91
2019-05-22 15:39:48.886288,34.5,1005.0,41.99
2019-05-22 15:39:49.126424,34.5,1005.0,41.57
2019-05-22 15:39:49.366063,34.6,1005.0,41.57
2019-05-22 15:39:49.605899,34.6,1005.0,41.07
2019-05-22 15:39:49.845723,34.5,1005.0,41.74
2019-05-22 15:39:50.085283,34.5,1005.0,42.99
2019-05-22 15:39:50.324869,34.5,1005.0,42.49
2019-05-22 15:39:50.564433,34.6,1005.0,41.74
2019-05-22 15:39:50.804024,34.6,1005.0,41.99
2019-05-22 15:39:51.043806,34.6,1005.0,41.49
2019-05-22 15:39:51.283472,34.6,1005.0,41.32
2019-05-22 15:39:51.523090,34.6,1005.0,41.49
2019-05-22 15:39:51.762685,34.6,1005.0,41.23
2019-05-22 15:39:52.002283,34.6,1005.0,41.23
2019-05-22 15:39:52.241877,34.6,1005.0,41.99
2019-05-22 15:39:52.481532,34.6,1005.0,42.07
2019-05-22 15:39:52.721131,34.6,1005.0,41.49
2019-05-22 15:39:52.960737,34.6,1005.0,40.31
2019-05-22 15:39:53.200401,34.6,1005.0,41.32
2019-05-22 15:39:53.440016,34.6,1005.0,41.99
2019-05-22 15:39:53.679636,34.6,1005.0,42.24
2019-05-22 15:39:53.919272,34.6,1005.0,42.91
2019-05-22 15:39:54.158875,34.6,1005.0,41.82
2019-05-22 15:39:54.398508,34.6,1005.0,41.49
2019-05-22 15:39:54.638069,34.6,1005.0,42.24
2019-05-22 15:39:54.877624,34.6,1005.0,42.49
2019-05-22 15:39:55.118437,34.6,1005.0,42.07
2019-05-22 15:39:55.358016,34.6,1005.0,42.07
2019-05-22 15:39:55.597578,34.6,1005.0,42.49
2019-05-22 15:39:55.837205,34.6,1005.0,42.32
2019-05-22 15:39:56.076845,34.6,1005.0,42.32
2019-05-22 15:39:56.316426,34.6,1005.0,42.91
